user_id,age,employment_type,monthly_income,monthly_expenses,monthly_savings,education_loan,personal_loan,home_loan,vehicle_loan,credit_card_due,total_loans,investment_stocks,investment_crypto,investment_commodities,investment_bonds,credit_score,emergency_fund_months,debt_to_income_ratio,financial_health_score,risk_category
U504524,19,Student,11786,9464,2322,43748,14833,0,0,558,58581,673,494,375,2283,702,7,0.41,48.0,Medium
U504525,34,Business,59408,24477,20489,122648,323262,1870516,1063,19540,2317489,47803,30499,8029,79791,812,4,3.25,55.0,Medium
U504526,30,Student,11120,8436,2684,45451,1995,0,0,1293,47446,431,606,901,4073,645,6,0.36,45.0,Medium
U504527,37,Salaried,212614,128559,44000,605429,2032942,206205,957562,54385,3802138,533955,349048,62071,1117735,586,3,1.49,44.0,Medium
U504528,37,Business,101395,52903,31601,344596,375328,1250383,907419,4937,2877726,164608,82237,203966,691199,698,0,2.37,49.0,Medium
U504529,40,Business,133198,98780,16023,210980,1245956,4442699,302538,12434,6202173,234157,86242,21859,348567,480,3,3.88,33.0,High
U504530,45,Business,202477,83754,31194,798209,550819,4125329,2715831,29080,8190188,634325,184570,447020,1308793,628,11,3.37,60.0,Medium
U504531,58,Business,163707,97147,57211,298901,20596,4912308,1597360,24661,6829165,479790,215862,360354,800301,642,10,3.48,65.0,Medium
U504532,59,Business,115976,59042,36297,556705,281587,2073102,1126689,38911,4038083,44528,125826,111905,472377,529,9,2.9,53.0,Medium
U504533,46,Self-Employed,158657,80336,53268,745240,55336,3807062,1431260,13322,6038898,266603,146235,88864,832920,592,0,3.17,43.0,Medium
U504534,42,Salaried,158579,86201,30350,347985,269539,3314422,879048,6860,4810994,4933,238121,98229,903512,679,10,2.53,58.0,Medium
U504535,27,Student,12227,6153,6074,71459,3134,0,0,1490,74593,1157,746,831,2694,529,10,0.51,56.0,Medium
U504536,19,Student,17415,13130,4285,53185,22675,0,0,2123,75860,3244,1274,4428,48218,790,1,0.36,46.0,Medium
U504537,31,Salaried,71074,40599,24230,188017,52023,853512,457537,27145,1551089,168203,66662,72577,353033,390,3,1.82,41.0,Medium
U504538,45,Salaried,173424,116454,41735,380572,1293837,1683304,2911754,9084,6269467,46116,43226,67977,482500,788,0,3.01,44.0,Medium
U504539,32,Business,151885,99566,32093,796256,1447283,7057246,1873824,5959,11174609,497705,93453,85682,1249899,524,6,6.13,50.0,Medium
U504540,41,Business,179211,112493,18326,18649,805608,659885,537878,82802,2022020,97909,21795,113583,361142,810,0,0.94,40.0,Medium
U504541,24,Self-Employed,130735,54646,32929,773803,1073771,1765671,1666542,52798,5279787,309972,184308,81273,795477,668,8,3.37,58.0,Medium
U504542,38,Salaried,34269,16810,4608,176487,291828,108316,141793,5461,718424,47248,3751,23469,82910,755,3,1.75,45.0,Medium
U504543,20,Student,18991,13564,5427,2297,32147,0,0,1610,34444,13545,5215,5186,35799,774,3,0.15,49.0,Medium
U504544,56,Self-Employed,150436,69691,20018,319872,350481,6397899,899600,59986,7967852,359033,144866,95674,1486941,720,8,4.41,59.0,Medium
U504545,31,Salaried,122993,60668,14894,153983,603964,674045,32820,43120,1464812,2216,54341,8318,320170,773,0,0.99,39.0,High
U504546,24,Salaried,50344,21556,9641,63312,78638,669878,17570,8205,829398,33954,25179,14824,85956,737,7,1.37,51.0,Medium
U504547,55,Salaried,99170,59809,27026,588531,499702,566326,1736016,47770,3390575,221539,73087,148902,473724,453,0,2.85,36.0,High
U504548,27,Salaried,145461,93988,35738,391611,426093,6342195,1128684,39445,8288583,208552,47907,49338,1405613,409,0,4.75,35.0,High
U504549,54,Self-Employed,167702,122429,26800,733930,1595368,5789554,2969406,36259,11088258,8814,216079,98916,1189328,347,9,5.51,42.0,Medium
U504550,24,Student,5630,3052,2578,25201,1085,0,0,376,26286,448,1897,1082,9596,572,3,0.39,47.0,Medium
U504551,53,Business,182038,135768,33262,633111,419893,5733542,403401,26057,7189947,282635,15663,29444,757331,367,11,3.29,45.0,Medium
U504552,55,Business,241947,126200,48421,1053881,1984377,5938963,2465150,76323,11442371,701112,52263,28314,1301990,468,10,3.94,50.0,Medium
U504553,32,Salaried,74954,37427,7916,187720,547125,3457603,1097292,3562,5289740,302371,24591,129948,515602,508,2,5.88,39.0,High
U504554,35,Self-Employed,81357,52015,23261,459018,462463,3762568,94211,9003,4778260,2058,92022,110438,833076,619,6,4.89,56.0,Medium
U504555,28,Student,5249,3464,1785,37059,3639,0,0,331,40698,731,2436,1042,10006,310,5,0.65,35.0,High
U504556,44,Business,109468,72520,30305,471375,7901,3198912,1531203,6421,5209391,86334,13776,92649,1275898,357,10,3.97,52.0,Medium
U504557,30,Salaried,191080,124163,38272,1061463,1684136,4158306,3195580,6026,10099485,126139,127478,84870,303638,399,5,4.4,35.0,High
U504558,49,Salaried,106519,51030,13085,213114,644072,2660230,1911202,43137,5428618,4247,111017,111223,425757,786,5,4.25,50.0,Medium
U504559,42,Self-Employed,146849,78888,26939,345984,228430,843459,59995,45432,1477868,150226,211065,392942,1269803,368,2,0.84,36.0,High
U504560,48,Salaried,135270,63207,32453,399796,491199,48710,1425717,31640,2365422,14173,109506,45786,427523,701,4,1.46,48.0,Medium
U504561,23,Salaried,212325,149851,70967,97707,1282514,5491195,756874,38761,7628290,254604,244980,860,1314934,551,0,2.99,42.0,Medium
U504562,58,Salaried,164272,66046,21997,112912,12303,5152993,1750389,19856,7028597,521532,187099,243507,1398625,630,6,3.57,53.0,Medium
U504563,41,Self-Employed,77289,54380,23701,384186,411745,1316962,993188,27428,3106081,113487,1019,27015,399614,304,0,3.35,29.0,High
U504564,30,Self-Employed,91862,45204,22256,522837,729896,2588193,1202529,19135,5043455,16691,66144,47877,504662,444,7,4.58,44.0,Medium
U504565,23,Self-Employed,112719,76584,20245,174545,991879,563922,1450397,54621,3180743,216363,130905,21598,534441,722,11,2.35,61.0,Medium
U504566,29,Business,30648,20093,7611,98837,288306,722882,345870,917,1455895,102914,49753,8664,162199,838,5,3.96,60.0,Medium
U504567,47,Self-Employed,125312,80831,32195,55499,605541,3597840,823956,59668,5082836,201584,131085,24547,489634,730,3,3.38,50.0,Medium
U504568,31,Salaried,150736,109139,49247,256989,630072,5503074,1551183,9519,7941318,505304,93091,207122,654599,524,10,4.39,58.0,Medium
U504569,27,Student,5327,2931,2396,24686,1616,0,0,1051,26302,247,153,86,311,462,7,0.41,47.0,Medium
U504570,27,Self-Employed,106248,68302,21453,27229,489852,4711496,1690871,46929,6919448,65851,87423,19555,278062,583,7,5.43,46.0,Medium
U504571,23,Salaried,22058,13733,2353,77451,154907,837712,163385,6564,1233455,16481,12800,5578,91698,322,8,4.66,35.0,High
U504572,56,Self-Employed,65412,46020,16931,231533,212149,2728689,179494,28094,3351865,297901,56139,87310,497499,449,4,4.27,46.0,Medium
U504573,30,Student,12846,10750,2096,40512,23860,0,0,1749,64372,1912,2218,2548,23632,675,3,0.42,40.0,Medium
U504574,38,Business,140048,71039,31149,779598,1116973,394790,562110,33042,2853471,238517,24490,297980,948186,551,5,1.7,48.0,Medium
U504575,38,Salaried,221116,162918,38382,1312666,186185,7761423,85225,70845,9345499,145286,68413,59919,579716,762,1,3.52,42.0,Medium
U504576,42,Salaried,115630,62166,12721,156737,611136,2655145,843655,22963,4266673,75062,83073,175851,606233,309,8,3.07,37.0,High
U504577,32,Salaried,217491,128587,54410,1119782,882675,4810564,1674748,1089,8487769,455672,404242,246508,1054995,498,1,3.25,39.0,High
U504578,28,Salaried,186462,78949,65077,1075956,76985,5445459,460857,30725,7059257,195597,119112,362235,1679391,657,8,3.15,63.0,Medium
U504579,35,Salaried,24325,12456,7013,109628,166515,1024920,80923,1411,1381986,72869,54117,46555,176486,725,9,4.73,67.0,Medium
U504580,46,Salaried,225483,153879,40180,25446,811383,9412324,2194227,101721,12443380,49289,10970,66172,997127,408,0,4.6,27.0,High
U504581,22,Salaried,127952,57281,36438,376713,418002,1536249,1844818,40462,4175782,289373,218124,148220,795468,552,8,2.72,55.0,Medium
U504582,37,Salaried,90629,45100,13979,183662,327639,2811586,1010448,4652,4333335,267017,13315,154901,524055,324,2,3.98,31.0,High
U504583,30,Salaried,154269,93538,35782,255244,939916,4128465,1656172,3908,6979797,471813,162838,86590,1220043,674,9,3.77,61.0,Medium
U504584,33,Self-Employed,221716,101668,48168,186314,1717188,8129398,2711496,59417,12744396,54062,367661,350673,1399618,373,11,4.79,49.0,Medium
U504585,40,Business,206123,85904,45726,295526,1333751,7914472,1405006,47634,10948755,314066,227971,148355,643829,771,2,4.43,48.0,Medium
U504586,42,Self-Employed,209340,112356,58851,225909,157539,5954733,1079463,10303,7417644,398680,285337,226442,665666,692,7,2.95,56.0,Medium
U504587,27,Self-Employed,141267,83107,34772,303260,235892,1919205,1103182,31636,3561539,23273,172975,37162,897272,331,8,2.1,42.0,Medium
U504588,31,Salaried,229853,128426,71662,576109,1719450,5056321,14872,98512,7366752,542254,268496,206779,1556539,319,2,2.67,37.0,High
U504589,18,Student,17709,9067,8642,96854,806,0,0,740,97660,19340,2117,57,27034,301,1,0.46,33.0,High
U504590,44,Salaried,46890,33954,6314,12743,32708,1697855,736446,9007,2479752,635,32216,457,324974,568,7,4.41,46.0,Medium
U504591,24,Business,234419,108225,27577,1115758,973937,4958518,4156484,41808,11204697,159105,179022,199960,604306,830,0,3.98,42.0,Medium
U504592,43,Business,124811,56378,27919,504270,55184,2538585,2066670,52627,5164709,159673,20628,31231,189357,569,8,3.45,47.0,Medium
U504593,51,Salaried,231501,160331,66765,792488,173158,4362760,3285561,76028,8613967,881749,160593,285735,1678029,464,7,3.1,52.0,Medium
U504594,28,Self-Employed,165281,88324,36300,327534,809500,4899099,1401354,55294,7437487,151193,42516,40721,413710,512,11,3.75,50.0,Medium
U504595,24,Business,70478,45197,9389,310139,441021,2302734,58702,34455,3112596,48664,45372,9906,152914,382,11,3.68,42.0,Medium
U504596,30,Self-Employed,43599,21671,13182,187290,191443,317414,305692,2665,1001839,112122,45624,18686,394566,328,6,1.91,45.0,Medium
U504597,37,Self-Employed,65151,26904,22711,266358,521855,1657857,562912,13829,3008982,243147,31953,68558,495612,460,8,3.85,55.0,Medium
U504598,39,Self-Employed,195147,117740,60015,926710,1565876,8720887,213196,39945,11426669,307534,99691,197366,552717,409,9,4.88,48.0,Medium
U504599,36,Self-Employed,230975,159293,48374,288739,619221,1715996,724541,75812,3348497,101388,327466,74953,1184604,792,6,1.21,56.0,Medium
U504600,48,Business,103824,68134,33789,389551,976075,2521852,387751,1287,4275229,244364,19568,35969,515237,660,11,3.43,63.0,Medium
U504601,45,Salaried,242834,128928,81919,741071,936965,11589102,3617456,113255,16884594,496703,188698,202290,491351,351,5,5.79,39.0,High
U504602,48,Salaried,204885,86710,42813,1049795,285967,570594,1300532,99581,3206888,218632,356802,317798,1205721,751,7,1.3,58.0,Medium
U504603,30,Student,13225,8675,4550,60547,25171,0,0,769,85718,15443,1860,8436,20895,779,1,0.54,49.0,Medium
U504604,29,Student,5652,4310,1342,31798,10119,0,0,59,41917,885,33,433,1472,566,8,0.62,45.0,Medium
U504605,48,Salaried,42962,30642,9988,176708,161729,363249,2956,7449,704642,78919,95559,43345,348321,791,8,1.37,65.0,Medium
U504606,25,Salaried,188422,94877,59987,316577,165014,8669395,2361130,4533,11512116,602026,289323,305776,367560,742,5,5.09,57.0,Medium
U504607,56,Salaried,21399,15445,5273,88816,156076,595266,139680,9555,979838,2264,17684,7387,162842,839,10,3.82,67.0,Medium
U504608,41,Salaried,59093,30341,15901,343194,254684,2420942,753104,22106,3771924,2493,44578,38186,139899,551,2,5.32,39.0,High
U504609,58,Self-Employed,164281,104952,41599,888189,1348476,692002,578269,5336,3506936,226163,22280,130420,778116,336,7,1.78,40.0,Medium
U504610,40,Business,147505,101586,48560,330106,624117,5137882,670142,42283,6762247,50347,100896,82265,363362,754,9,3.82,61.0,Medium
U504611,26,Salaried,109350,76661,30631,381028,55549,4101994,909831,18895,5448402,271277,37593,15827,406077,607,6,4.15,50.0,Medium
U504612,28,Salaried,88999,37159,11293,129534,43177,3760872,1384100,5154,5317683,36085,14268,57829,220301,434,5,4.98,34.0,High
U504613,42,Salaried,231782,150090,39319,787204,228566,1281994,886713,102508,3184477,997759,311968,526196,953337,333,1,1.14,31.0,High
U504614,59,Salaried,220323,161470,62594,378877,1331715,1860934,2842144,5814,6413670,245774,109352,484357,1968366,612,9,2.43,61.0,Medium
U504615,57,Salaried,241095,115660,40320,358734,1606663,9733455,1196551,53383,12895403,1213042,569012,420550,1253900,537,7,4.46,52.0,Medium
U504616,28,Self-Employed,114712,63807,18076,138867,888960,1502091,756584,20017,3286502,113626,9647,226154,981179,509,6,2.39,46.0,Medium
U504617,19,Student,7689,6355,1334,38133,18250,0,0,1250,56383,3433,321,1111,22562,767,5,0.61,49.0,Medium
U504618,43,Salaried,59033,25218,7234,223925,223034,2036658,1013181,2149,3496798,28394,53879,25068,388040,712,11,4.94,59.0,Medium
U504619,52,Self-Employed,219847,91356,41030,893972,1823720,6641812,1145956,105805,10505460,539321,601967,262473,1628451,732,6,3.98,58.0,Medium
U504620,41,Self-Employed,196960,143377,43541,1089581,510113,4748912,1077236,5628,7425842,588955,50026,211202,1077344,772,10,3.14,64.0,Medium
U504621,51,Business,219735,118296,32938,954115,1981960,281486,2003220,9816,5220781,680526,149656,253489,1171402,417,8,1.98,44.0,Medium
U504622,59,Business,156885,79722,33797,659279,92642,1497102,2559850,36058,4808873,118439,38958,299334,1318937,719,11,2.55,65.0,Medium
U504623,27,Student,16692,9029,7663,42471,1863,0,0,726,44334,3970,4822,6846,25147,556,0,0.22,41.0,Medium
U504624,48,Self-Employed,126290,53277,22948,634720,79156,2424556,1690705,10649,4829137,110845,667,45844,254973,752,9,3.19,55.0,Medium
U504625,31,Self-Employed,120066,54241,32741,235302,129213,5213734,243416,4257,5821665,224967,225405,212724,793229,775,3,4.04,57.0,Medium
U504626,55,Self-Employed,226579,117326,63623,453131,1850780,10146682,1457246,80763,13907839,51442,390630,6104,1514807,504,3,5.12,43.0,Medium
U504627,39,Business,73571,29975,14591,291911,518235,2817160,428772,32960,4056078,77526,37776,463,579084,412,10,4.59,48.0,Medium
U504628,27,Salaried,154568,75442,27298,112604,843630,2066582,1949317,44824,4972133,131886,88232,179061,632677,428,0,2.68,29.0,High
U504629,53,Self-Employed,216274,121072,28454,1007284,428601,1261956,1564583,55369,4262424,286002,156132,64389,771174,364,1,1.64,26.0,High
U504630,46,Salaried,133737,86155,46581,559586,496588,2412221,1507708,22211,4976103,432575,17336,33622,802838,822,5,3.1,62.0,Medium
U504631,29,Student,14369,11359,3010,84336,4751,0,0,397,89087,9627,12,2950,12118,619,3,0.52,39.0,High
U504632,30,Salaried,55512,26071,11047,66454,365020,1301849,980553,26376,2713876,37945,22174,10976,178542,628,5,4.07,45.0,Medium
U504633,30,Salaried,185550,111701,59850,1051750,659441,4058059,1745515,15099,7514765,166189,348824,214045,1244098,528,6,3.37,52.0,Medium
U504634,56,Self-Employed,78037,35243,9094,233828,615238,3269941,874357,6803,4993364,20770,37032,13965,367979,585,6,5.33,43.0,Medium
U504635,40,Salaried,77481,43375,21627,208792,485503,1985796,877023,11914,3557114,222547,63823,47416,305889,501,6,3.83,47.0,Medium
U504636,51,Salaried,170605,118906,55360,451900,967190,7294687,2342172,33378,11055949,341015,93536,125744,640019,655,6,5.4,54.0,Medium
U504637,23,Salaried,233095,110433,32075,461041,1785253,8246625,1119212,4361,11612131,57518,52214,46639,676421,367,8,4.15,36.0,High
U504638,25,Salaried,80550,34879,10049,188591,640736,270011,37156,19562,1136494,278547,163402,3420,501275,552,4,1.18,44.0,Medium
U504639,33,Self-Employed,189156,81723,48188,820514,268989,6141725,3129230,47973,10360458,618773,204228,287507,1537426,503,2,4.56,45.0,Medium
U504640,26,Self-Employed,206356,84144,61371,567703,1711365,7678687,2415359,41410,12373114,134219,16958,55548,604980,628,4,5.0,46.0,Medium
U504641,23,Student,10664,7804,2860,29918,17014,0,0,336,46932,1148,515,707,1403,553,10,0.37,49.0,Medium
U504642,49,Salaried,47151,21777,7715,273589,112569,1026916,247485,5377,1660559,47965,26029,12958,86228,525,9,2.93,45.0,Medium
U504643,25,Business,196085,117416,30137,93629,775322,3610049,567496,219,5046496,242352,193131,125022,686326,648,10,2.14,54.0,Medium
U504644,58,Self-Employed,95930,50523,32895,492708,395124,1096335,1340987,6964,3325154,182896,50641,4121,281591,364,10,2.89,48.0,Medium
U504645,30,Salaried,31764,20718,8462,134970,43804,587918,549063,5250,1315755,37138,1915,17429,141618,668,5,3.45,50.0,Medium
U504646,38,Self-Employed,120936,62557,16467,332460,1033691,2612197,319952,33066,4298300,150731,137085,167490,676912,316,2,2.96,29.0,High
U504647,34,Self-Employed,95349,44072,12487,566012,630105,902898,441472,32480,2540487,341751,231711,248967,453440,436,5,2.22,42.0,Medium
U504648,40,Self-Employed,188042,87741,65165,381566,492901,6678927,570750,90963,8124144,713577,401291,348474,969628,577,4,3.6,53.0,Medium
U504649,58,Self-Employed,156517,66454,39033,511557,100956,7379191,712419,40238,8704123,515265,168092,149599,468036,641,0,4.63,42.0,Medium
U504650,26,Salaried,234769,163841,57789,1371467,1977614,10022530,2641769,4759,16013380,311180,124642,79247,792691,548,10,5.68,52.0,Medium
U504651,45,Self-Employed,58675,26703,8838,162501,446881,1553021,687629,1591,2850032,111793,57646,71445,232044,474,7,4.05,43.0,Medium
U504652,44,Salaried,65941,33341,11926,157133,390878,1785094,541025,32864,2874130,165235,12218,120350,367441,412,5,3.63,40.0,Medium
U504653,53,Salaried,236246,119357,50098,148665,1570395,10054404,2851039,94899,14624503,885429,339676,298473,1424311,309,7,5.16,42.0,Medium
U504654,47,Salaried,129920,86589,43859,653375,322639,3334904,157482,41464,4468400,169871,77364,799,972459,510,7,2.87,52.0,Medium
U504655,48,Salaried,96604,68490,22574,307670,98278,4084820,1064808,38260,5555576,316747,128802,262309,610279,780,0,4.79,52.0,Medium
U504656,39,Business,240079,176686,82056,607727,210772,9939309,4044274,106915,14802082,524508,89895,238072,1794555,592,11,5.14,64.0,Medium
U504657,45,Salaried,199611,123294,40761,24093,1541544,1458306,3528783,48426,6552726,560782,110479,361281,1470820,771,4,2.74,56.0,Medium
U504658,27,Student,12783,9552,3231,24373,6974,0,0,2304,31347,315,332,1338,18906,349,8,0.2,38.0,High
U504659,48,Self-Employed,134756,99370,16464,799760,56408,5832245,1814843,64403,8503256,130151,26317,111375,722612,474,6,5.26,40.0,Medium
U504660,33,Salaried,23725,13654,5833,115437,217718,1099098,220235,7254,1652488,42608,29293,29929,139701,476,8,5.8,50.0,Medium
U504661,41,Salaried,68140,51047,23555,67823,492945,58745,724364,14867,1343877,27939,15869,4992,131404,449,6,1.64,43.0,Medium
U504662,36,Self-Employed,108989,55322,18238,424224,879749,122818,1893757,18013,3320548,141442,82117,50456,306797,502,0,2.54,31.0,High
U504663,58,Salaried,26146,13905,2677,94937,86285,685682,201153,5079,1068057,80739,49241,6327,218945,435,4,3.4,39.0,High
U504664,44,Salaried,175623,100617,27079,355526,425752,3968008,208766,66132,4958052,244919,301557,256,1161744,415,8,2.35,44.0,Medium
U504665,26,Salaried,215110,88900,66177,220303,166829,2826073,1161049,11478,4374254,37520,196091,139143,806791,463,2,1.69,38.0,High
U504666,32,Salaried,55139,26375,9865,299155,277838,1245396,321360,26840,2143749,44116,78515,52539,414536,483,8,3.24,48.0,Medium
U504667,27,Salaried,59971,34008,6679,339761,495816,416256,935020,15849,2186853,66164,10736,51945,199752,443,3,3.04,32.0,High
U504668,41,Self-Employed,155474,99287,16752,595026,1418555,41800,1593541,21513,3648922,59655,105416,10271,353209,741,5,1.96,45.0,Medium
U504669,22,Student,6140,4855,1285,38974,8814,0,0,601,47788,3758,1161,2668,6099,760,6,0.65,50.0,Medium
U504670,44,Salaried,243615,103465,47504,511521,1664426,2868120,2774973,114158,7819040,993847,350155,73147,1206202,752,3,2.67,52.0,Medium
